PID,YearBuilt,YearRemodel,VeneerExterior,BsmtFinTp,BsmtFinSqft,BsmtUnfinSqft,HeatingQC,FstFlrSqft,SecFlrSqft,AbvGrndLiving,FullBathBsmt,HalfBathHouse,FullBathHouse,BdrmAbvGrnd,RmAbvGrnd,Fireplaces,GarageTp,GarageCars,GarageArea,WdDckSqft,OpenPrchSqft,SalePrice
0528186170,2006,2007,196,1,24,1318,3,1342,0,1342,0,0,2,2,6,1,3,2,550,0,35,219500
0528188090,2003,2004,106,0,0,764,3,764,862,1626,0,1,2,2,6,0,2,2,474,0,27,155000
0528188150,2003,2004,106,1,573,191,3,764,862,1626,1,1,2,2,6,0,2,2,474,0,27,154000
0528190010,2004,2004,146,1,720,638,3,1358,0,1358,1,0,2,2,6,1,3,2,484,192,30,207000
0528228345,2003,2003,143,1,1073,342,3,1455,0,1455,1,0,2,2,6,1,3,3,644,156,20,195000
0528228405,2004,2004,24,1,1087,306,3,1576,0,1576,1,0,2,2,7,1,3,3,668,143,20,219990
0528228445,2005,2006,14,1,16,1330,3,1504,0,1504,0,0,2,2,7,1,3,2,437,156,20,191000
0528228465,2007,2007,16,0,0,1266,3,1266,0,1266,0,0,2,2,6,1,3,2,388,100,16,159895
0528228540,2007,2008,20,0,0,1146,3,1246,0,1246,0,0,2,2,5,1,3,2,428,100,24,187687
0528235020,2004,2004,0,0,0,789,3,813,702,1515,0,1,2,3,8,1,3,2,393,0,75,179000
0528235120,2004,2004,0,1,759,80,3,864,729,1593,1,1,2,3,8,1,3,2,398,100,75,193000
0528235180,2005,2005,182,1,655,201,3,1166,0,1166,1,0,2,2,5,0,3,2,400,212,0,190000
0528240040,2005,2005,0,0,0,728,3,728,728,1456,0,1,2,3,8,0,3,2,400,100,24,176000
0528290010,2004,2005,0,1,724,64,3,788,702,1490,1,1,2,3,8,1,3,2,388,100,75,184000
0528292060,1999,2000,0,1,870,167,3,1037,1285,2322,0,1,2,4,8,1,2,2,400,144,44,225000
0528294060,1999,1999,0,0,0,831,3,873,778,1651,0,1,2,3,7,1,2,2,450,0,103,185900
0528315060,1997,1997,1290,0,0,1173,3,1182,1017,2199,0,1,2,3,9,1,3,2,516,0,131,284500
0528315110,1998,1998,473,1,986,484,2,1470,1160,2630,1,1,2,4,8,1,3,3,696,0,66,315000
0528326030,2000,2000,350,1,655,490,3,1145,1053,2198,1,1,2,4,9,1,3,3,836,192,84,250000
0528326110,2000,2000,295,0,0,1519,3,1533,639,2172,0,1,2,4,8,1,2,3,687,162,153,291000
0528346050,1998,1998,495,1,1660,322,3,2006,0,2006,1,0,2,2,5,1,3,3,938,144,33,350000
0528354100,1996,1997,0,1,851,213,3,1064,1061,2125,1,1,2,4,12,2,3,2,576,168,0,279500
0528363020,1995,1995,466,0,0,1242,3,1251,1250,2501,0,1,2,4,9,1,3,3,751,192,87,290000
0528363110,1995,1995,660,1,1696,413,3,2113,0,2113,1,1,2,2,7,1,3,3,839,236,46,350000
0528365060,1993,1994,651,1,1173,138,3,1325,1093,2418,1,1,2,3,9,1,3,3,983,250,154,341000
0528365080,1993,1994,320,1,228,0,3,1108,1089,2197,1,1,2,4,9,1,3,3,783,385,99,287500
0528387050,1994,1994,448,1,1000,223,3,1223,904,2127,1,1,2,3,5,2,3,2,525,171,132,271000
0528390020,1994,1994,554,1,1314,672,3,1987,0,1987,1,0,2,2,7,1,3,2,691,262,36,301500
0528427010,2007,2008,186,0,0,1580,3,1580,0,1580,0,0,2,3,7,0,3,3,830,0,24,235128
0528427070,2007,2007,74,0,0,894,3,894,1039,1933,0,1,2,4,9,1,2,3,668,100,18,214000
0528429050,2006,2006,53,1,24,1550,3,1574,0,1574,0,0,2,3,7,1,3,3,824,144,104,232000
0528429070,2006,2006,128,1,1096,482,2,1578,0,1578,1,0,2,3,7,1,3,3,642,0,26,240000
0528429080,2008,2008,284,0,0,1498,3,1506,0,1506,0,0,2,2,6,1,3,2,592,0,174,264132
0528431060,2007,2007,468,1,33,1530,3,1563,0,1563,0,0,2,3,6,1,3,3,758,144,99,245000
0528431080,2008,2008,256,0,0,1417,3,1428,0,1428,0,0,2,3,6,0,3,2,554,0,60,227680
0528435020,2007,2008,310,1,729,226,3,955,919,1874,1,1,2,3,8,1,3,3,880,168,108,297900
0528458030,2007,2008,0,1,24,1339,3,1372,0,1372,0,0,2,3,6,0,3,2,588,192,113,212700
0528458050,2007,2008,0,0,0,1372,3,1372,0,1372,0,0,2,3,6,0,3,2,529,0,140,250580
0528477040,2005,2005,0,1,400,466,2,866,902,1768,0,1,2,3,7,0,3,2,603,0,108,226700
0528478030,2003,2004,768,0,0,1053,3,1053,939,1992,0,1,2,3,9,1,3,2,648,140,45,250000
0528478040,2005,2005,0,0,0,1026,3,1026,932,1958,0,1,2,3,9,1,3,3,936,154,210,250000
0528480060,2007,2008,100,1,789,245,3,1050,1028,2078,1,1,2,3,8,1,3,3,836,0,102,339750
0528482020,2007,2007,292,0,0,1660,3,1660,0,1660,0,0,2,3,7,1,3,3,660,133,120,256000
0528488140,2007,2008,210,1,902,316,3,1218,0,1218,1,0,2,2,6,0,3,2,462,168,168,230348
0528490080,2003,2003,0,1,503,361,3,864,864,1728,0,1,2,3,7,0,3,2,673,216,56,207500
0531363060,2004,2005,120,1,680,400,3,1080,0,1080,1,0,1,3,6,0,0,0,0,0,0,141000
0531371070,2003,2003,0,1,80,200,3,835,861,1696,1,1,2,3,7,0,3,2,542,143,66,188000
0531373060,2003,2004,95,0,0,835,3,835,828,1663,0,1,2,3,8,0,3,2,478,168,68,192500
0531375050,2005,2006,126,1,80,1095,3,1175,0,1175,1,0,1,3,6,0,0,0,0,0,90,146000
0531375110,2004,2004,0,1,646,468,3,1114,0,1114,1,1,1,3,6,0,1,2,576,0,102,159000
0531376070,2007,2007,0,0,0,1162,3,1162,0,1162,0,0,2,3,6,0,3,2,483,0,32,170000
0531382090,1995,1995,38,1,362,392,3,754,855,1609,0,1,2,3,6,0,3,2,525,0,70,182000
0531382110,1993,1994,120,1,602,284,3,886,794,1680,0,1,2,3,7,0,3,2,474,144,96,163000
0531450030,1992,1992,0,1,397,439,2,844,893,1737,0,1,2,3,7,0,3,2,506,192,85,175000
0531450090,1991,1991,88,1,1200,78,2,1294,0,1294,1,0,2,3,6,0,3,2,496,112,51,179200
0531450170,1993,1993,120,1,426,406,3,832,878,1710,0,1,2,3,7,0,3,2,506,144,70,187000
0531451020,1993,1994,0,1,165,598,3,1617,0,1617,1,0,2,2,5,1,3,2,533,0,69,193000
0531452140,1993,1993,0,1,300,899,3,1199,0,1199,0,0,2,2,5,0,3,2,530,0,63,153900
0532351050,1963,1963,0,1,53,132,1,984,0,984,1,0,1,3,5,1,3,1,384,145,56,128000
0532353050,1962,1962,0,1,737,175,1,912,0,912,1,0,1,2,4,0,1,1,352,140,0,144000
0532354150,1961,2007,0,1,764,100,3,864,0,864,1,0,1,3,5,1,1,1,420,132,0,135000
0532376170,1968,1968,0,1,890,0,2,890,0,890,1,0,1,3,5,0,1,1,308,0,0,115000
0532377020,1963,1963,0,1,489,375,1,864,0,864,0,0,1,3,5,0,3,1,276,0,0,119916
0532378200,1961,1996,0,1,832,80,2,912,0,912,1,0,1,3,5,0,1,1,288,168,0,142000
0532477030,1974,1974,144,1,800,630,1,1430,0,1430,0,0,2,3,6,2,3,2,484,117,108,192000
0532479020,1972,1972,0,1,190,0,1,1001,640,1641,0,0,2,4,5,1,1,2,490,0,0,140000
0533125080,1990,1991,304,1,704,226,3,1364,1319,2683,1,1,2,4,9,2,3,2,473,237,251,290000
0533125140,1993,1994,568,1,520,1328,3,1827,959,2786,1,1,2,4,10,1,3,2,636,294,49,372500
0533206050,2004,2004,0,1,16,1375,3,1391,0,1391,0,0,2,2,5,0,3,2,530,156,158,196000
0533208080,2006,2007,0,0,0,625,3,625,625,1250,0,1,2,2,5,0,1,2,625,0,54,171900
0533208140,2004,2005,0,1,24,1211,3,1245,0,1245,0,0,2,1,5,0,3,2,495,0,100,178000
0533212050,2005,2005,0,1,390,210,3,600,600,1200,1,1,2,2,5,0,1,2,480,0,166,165000
0533212140,2007,2007,0,0,0,689,3,703,689,1392,0,0,2,2,5,0,1,2,540,0,102,146000
0533212150,2007,2007,0,0,0,689,3,703,689,1392,0,0,2,2,5,0,1,2,540,0,102,146000
0533213070,1999,1999,360,1,549,195,2,757,744,1501,0,1,2,3,6,0,1,2,440,0,0,179400
0533213120,1999,1999,216,1,550,194,2,757,792,1549,1,1,2,3,6,0,1,2,440,0,32,172900
0533215020,2000,2000,260,1,1027,587,3,1638,0,1638,1,0,2,2,5,1,3,2,495,230,68,300000
0533215030,2001,2001,179,1,1004,306,3,1310,0,1310,1,1,1,1,5,1,3,2,545,277,45,285000
0533215040,2001,2001,0,1,964,455,3,1419,0,1419,1,1,1,2,5,1,3,2,588,155,58,290000
0533215070,1999,2000,260,1,1141,416,3,1557,0,1557,1,0,2,2,5,1,3,2,484,124,113,305000
0533215080,1999,2000,60,1,1238,460,3,1709,0,1709,1,0,2,2,5,1,3,2,506,97,65,328900
0533217050,1999,2000,212,1,510,90,3,624,628,1252,1,1,2,2,4,0,1,2,462,0,48,160000
0533217060,1999,2000,216,1,600,72,3,684,720,1404,1,1,2,3,5,0,1,2,462,20,0,170000
0533234020,2001,2001,513,1,681,177,3,872,917,1789,1,1,2,3,7,1,3,2,546,0,0,223000
0533236060,1999,1999,466,1,612,348,3,962,624,1586,1,1,2,3,7,0,1,2,480,169,0,170000
0533236070,1999,2000,456,1,813,147,3,962,645,1607,1,1,2,3,7,0,1,2,480,169,0,200000
0533250050,1996,1996,0,1,786,474,3,1288,0,1288,1,1,1,1,4,2,3,2,500,120,30,245500
0533250110,1995,1995,0,1,560,0,3,1239,0,1239,1,1,1,1,4,1,3,2,477,172,24,217500
0533251120,1984,1984,0,1,660,572,1,1232,0,1232,0,0,2,3,6,0,3,2,516,0,0,162500
0534126090,1970,1970,288,0,0,1304,2,1682,0,1682,0,0,2,3,7,1,3,2,530,98,0,174000
0534127210,1969,1969,0,1,828,599,2,1427,0,1427,0,0,2,4,7,0,3,2,516,0,0,183000
0534127230,1968,1968,0,1,301,1439,0,1740,0,1740,0,1,1,4,8,1,3,2,512,25,0,150000
0534128050,1971,2004,144,1,656,602,3,1258,0,1258,0,0,2,3,5,0,3,2,528,55,0,145000
0534129060,1967,1967,0,1,603,723,3,1620,0,1620,0,0,2,4,8,1,3,2,578,0,62,215000
0534177180,1974,1997,0,1,956,384,1,1548,1066,2614,0,1,2,4,9,1,3,2,624,38,243,240000
0534201240,1968,1968,0,1,732,0,3,732,732,1464,0,1,1,4,7,0,3,2,470,0,40,141000
0534202130,1965,2008,300,1,595,317,3,912,0,912,1,0,1,2,5,0,1,2,576,0,240,147000
0534204030,1965,2005,0,1,260,196,3,925,0,925,1,0,1,3,5,0,1,2,576,233,0,135000
0534250335,1971,1971,0,1,583,242,1,845,825,1670,0,1,1,4,7,0,3,2,464,0,0,170000
0534250410,1974,1974,270,1,442,459,1,943,933,1876,0,1,2,4,8,1,3,2,540,0,69,185000
0534251280,1966,2000,252,1,400,336,2,800,832,1632,0,1,1,4,7,0,3,2,484,0,40,173000
0534252270,1968,1968,342,1,552,280,2,1098,880,1978,0,1,2,4,9,1,3,2,486,0,43,176000
0534277060,1957,1957,0,1,288,619,3,907,0,907,0,0,1,3,5,0,1,1,352,0,0,109008
0534277070,1956,1956,0,1,228,724,3,952,0,952,0,0,1,2,4,0,1,1,283,0,0,135750
0534400030,1963,1963,148,1,776,344,2,1128,0,1128,1,0,2,3,6,0,3,2,525,192,20,155000
0534400060,1964,1964,272,1,490,935,2,1425,0,1425,0,0,2,3,7,1,3,2,576,0,0,180500
0534401130,1966,1966,183,1,312,276,1,1165,0,1165,1,1,1,3,6,0,3,2,490,0,129,174900
0534401190,1965,1965,0,1,892,244,1,1136,0,1136,1,0,1,3,5,1,3,1,384,426,0,140000
0534403050,1964,1964,260,1,787,305,3,1092,0,1092,1,0,1,3,6,0,3,2,504,0,0,145000
0534403080,1965,1999,0,1,633,586,2,1265,0,1265,0,0,2,3,6,1,3,2,502,0,92,179900
0534403100,1964,1964,259,1,624,288,1,1350,0,1350,1,1,1,3,6,0,3,2,520,176,0,168500
0534403260,1961,1961,0,0,0,1114,1,1114,0,1114,1,0,1,3,5,0,3,2,451,0,0,140000
0534426040,1959,2006,54,1,806,247,3,1053,0,1053,1,1,1,3,5,0,3,1,312,0,0,145500
0534427040,1959,1959,243,0,0,1252,3,1252,0,1252,0,0,1,3,7,0,1,2,528,0,39,142000
0534428020,1960,1960,0,1,419,375,1,1100,0,1100,1,0,1,3,6,1,3,1,312,355,0,141000
0534428100,1960,2000,0,1,528,590,3,1118,0,1118,1,0,1,3,6,0,3,1,264,290,0,153000
0534451170,1935,2003,0,0,0,270,2,729,0,729,0,0,1,2,5,0,0,0,0,0,0,52000
0534452060,1939,1950,0,1,851,140,3,1077,0,1077,1,0,1,2,5,2,3,1,205,0,4,118000
0534477080,1950,1950,0,1,280,752,1,1032,220,1252,0,0,1,3,6,0,3,1,288,0,0,119000
0534477090,1950,2006,0,1,32,232,2,1337,0,1337,1,0,1,3,7,1,3,1,264,0,192,141500
0534477270,1955,1996,0,1,831,161,2,1661,0,1661,1,0,1,3,8,1,2,1,377,0,28,165500
0534479150,1953,1953,88,1,531,505,3,1036,0,1036,0,0,1,3,5,0,3,1,312,120,24,112900
0535104020,1961,1961,491,1,288,700,1,1362,0,1362,1,1,1,3,6,1,3,2,504,0,20,163000
0535105030,1961,1961,136,1,572,572,2,1144,0,1144,1,0,1,3,6,0,3,2,456,0,0,139950
0535105060,1962,2005,237,0,0,1319,1,1537,0,1537,1,1,1,3,7,1,3,2,462,0,36,174000
0535126140,1966,1999,410,1,575,529,3,1104,884,1988,0,1,2,4,9,1,3,2,480,0,230,227000
0535150210,1955,1955,151,1,902,196,1,1098,0,1098,1,0,1,3,6,0,3,1,260,0,0,135000
0535150280,1963,1963,0,1,25,247,1,1144,0,1144,1,1,1,3,6,0,1,1,336,0,88,124000
0535151160,1962,1980,0,1,504,319,1,1283,0,1283,1,0,1,3,6,0,1,2,506,0,0,140000
0535152200,1957,1957,143,1,621,503,1,1176,0,1176,1,0,1,3,6,2,3,1,292,0,88,136500
0535153140,1959,1998,0,1,1053,195,1,1440,0,1440,1,0,2,2,7,0,3,1,480,150,0,185000
0535153150,1958,1958,0,1,662,599,3,1261,0,1261,1,0,1,3,6,1,3,2,433,0,0,163000
0535176100,1958,1958,187,1,958,437,3,1570,0,1570,1,0,1,3,5,1,3,2,441,490,0,166800
0535178060,1956,1956,74,1,616,580,2,1196,0,1196,1,0,1,2,6,1,3,1,297,0,44,139000
0535179060,1957,1957,387,1,1040,352,1,1392,0,1392,1,1,1,3,6,2,3,2,458,0,0,166000
0535180100,1958,1958,135,1,570,510,2,1080,0,1080,0,0,1,3,5,0,3,1,288,0,0,136000
0535180120,1956,1958,0,1,774,330,2,1104,0,1104,1,0,1,3,5,0,3,1,384,0,0,133000
0535301080,1952,1952,52,1,148,572,3,882,0,882,1,0,1,2,4,0,3,1,240,0,0,116000
0535302130,1953,1953,84,1,500,456,1,1152,0,1152,0,1,1,3,6,0,1,2,636,0,0,137500
0535302140,1953,1953,0,1,624,232,1,950,0,950,0,0,1,2,5,0,1,2,400,0,32,130000
0535303030,1957,1957,360,0,0,998,1,1790,0,1790,0,0,2,3,6,2,3,2,540,0,40,180000
0535305030,1951,1951,0,1,852,100,1,952,0,952,1,0,1,2,4,0,1,2,840,0,0,139000
0535305160,1953,1953,0,1,570,203,2,773,0,773,0,0,1,2,4,0,3,1,240,0,0,110000
0535352080,1947,1950,0,1,442,390,1,832,384,1216,0,0,1,2,6,0,1,1,336,158,0,118500
0535375160,1925,1950,0,0,0,747,1,747,412,1159,0,0,1,3,5,0,1,1,288,84,0,114000
0535380050,1945,1950,0,1,580,333,1,1048,510,1558,1,1,1,3,6,1,3,1,288,0,0,140000
0535380110,1940,2005,0,0,0,672,2,672,0,672,0,0,1,2,4,0,1,1,308,88,108,86900
0535380140,1922,1950,0,0,0,892,3,1254,182,1436,0,0,1,3,7,1,1,4,1488,0,0,139000
0535402120,1962,1962,318,1,319,539,3,858,858,1716,0,1,1,4,8,1,3,2,490,0,84,171000
0535403010,1968,1968,0,1,744,168,1,1044,0,1044,0,1,1,3,5,1,3,2,372,200,48,139000
0535425060,1958,2001,125,1,637,675,3,1312,0,1312,0,1,1,3,6,1,3,2,495,0,304,186000
0535426260,1960,1960,212,1,733,520,1,1253,0,1253,1,1,1,2,5,1,3,1,352,0,213,157000
0535427070,1960,2007,0,1,425,160,3,2069,0,2069,1,0,2,4,9,1,3,2,505,0,0,242000
0535451050,1951,1951,0,1,432,444,1,876,0,876,0,0,1,2,5,1,1,2,576,0,0,94000
0535453020,1959,1959,0,1,476,292,2,1256,0,1256,1,1,1,3,6,0,3,1,311,0,240,159000
0535453040,1962,1962,0,1,520,188,1,1027,0,1027,0,0,1,3,6,0,3,1,299,0,0,125900
0535453210,1960,1960,0,1,374,363,1,1269,0,1269,0,1,1,3,6,1,1,1,308,0,0,155000
0535454150,1948,1950,0,1,315,453,3,819,501,1320,0,0,2,3,5,0,1,2,576,108,0,138000
0535455060,1954,1954,0,0,0,936,1,984,0,984,1,0,1,2,4,0,1,1,280,0,0,112500
0535455080,1954,1954,0,0,0,832,2,832,0,832,0,0,1,2,4,0,1,2,528,0,0,105500
0535455090,1954,1954,0,1,673,181,0,854,424,1278,0,0,1,4,6,0,3,1,240,0,0,127500
0535456070,1955,1967,0,1,370,398,2,1024,564,1588,0,1,1,3,6,0,1,2,480,0,0,150000
0535456100,1954,1954,0,0,0,825,1,825,0,825,0,0,1,2,4,0,3,1,350,0,0,109500
0535475020,1963,1963,415,1,400,380,1,983,813,1796,1,1,1,4,8,1,3,2,483,0,50,140000
0535476370,1964,1964,360,1,674,0,1,798,813,1611,1,1,1,4,7,0,3,2,442,328,128,167900
0535477090,1963,1963,0,0,0,1117,3,1117,0,1117,0,0,1,3,6,0,3,1,264,0,0,136870
0902100020,2008,2008,0,1,96,96,2,1133,0,1133,1,0,1,3,7,0,1,1,308,0,175,143000
0902100030,1925,2004,0,0,0,680,2,764,0,764,0,0,1,2,4,0,1,2,504,0,0,73000
0902102060,1904,2002,0,0,0,650,2,958,581,1539,0,0,2,3,8,1,1,2,686,70,78,157500
0902103150,1948,2005,0,0,0,780,3,948,375,1323,0,0,1,3,6,0,1,2,400,0,0,122600
0902105010,1910,2003,0,0,0,680,0,680,680,1360,0,0,1,2,6,0,3,1,330,192,50,111000
0902105020,1920,1950,0,1,493,1017,3,1584,1208,2792,0,0,2,5,8,2,1,2,520,0,547,256000
0902105130,1940,1950,0,0,0,672,1,672,0,672,0,0,1,2,4,0,1,1,256,0,0,64000
0902107030,1915,2005,0,0,0,728,2,728,728,1456,0,1,1,4,7,0,1,1,308,0,0,139500
0902109110,2003,2003,0,0,0,1362,3,1362,720,2082,0,1,2,3,6,0,1,2,484,280,238,200000
0902109120,1940,1985,0,0,0,801,2,1095,561,1656,0,0,2,2,8,0,1,2,440,187,0,119164
0902128075,1920,2006,0,0,0,931,1,1027,0,1027,0,0,1,2,5,1,0,0,0,0,28,120000
0902128150,1940,1950,0,1,590,294,1,884,552,1436,0,0,2,3,8,2,1,2,828,0,0,155000
0902134100,1910,1950,0,0,0,481,1,899,0,899,0,0,1,2,5,0,1,1,200,0,0,78000
0902136110,1890,1996,0,0,0,684,2,684,396,1080,0,0,1,3,5,0,0,0,0,0,165,95000
0902201120,1948,1950,0,1,104,516,3,789,0,789,0,0,1,2,5,0,1,1,250,0,0,115000
0902201140,1948,2005,0,1,144,172,3,1122,0,1122,1,0,1,2,6,0,3,2,528,0,36,147000
0902202090,1946,1950,0,1,445,459,3,904,595,1499,0,0,1,3,5,1,1,3,869,0,20,140000
0902205070,1946,1950,0,0,0,407,1,407,0,407,0,0,1,1,3,0,1,1,297,76,0,46500
0902205090,1957,1957,0,1,308,620,2,928,0,928,0,0,1,3,5,0,3,1,288,0,0,112500
0902205140,1954,2000,0,0,0,901,3,901,0,901,0,0,1,2,4,0,1,1,281,0,0,107900
0902207120,1949,1992,0,0,0,448,2,1588,0,1588,0,0,2,5,6,0,0,0,0,0,0,65000
0902300110,1900,2006,0,0,0,797,1,830,797,1627,0,0,2,4,10,0,1,2,420,192,0,139500
0902300215,1915,1950,0,0,0,876,2,876,540,1416,0,1,1,4,7,1,1,3,720,418,0,153900
0902300260,1920,1965,0,1,116,508,3,730,720,1450,0,0,1,3,7,0,1,1,288,0,192,132000
0902301140,1916,1950,0,0,0,624,0,624,720,1344,0,0,1,4,7,0,1,3,513,0,0,98000
0902301150,1900,2003,0,0,0,346,3,709,308,1017,0,0,1,2,5,0,1,1,308,0,0,114000
0902305080,1917,1950,0,1,319,416,0,1134,924,2058,0,1,1,3,8,1,1,2,396,0,0,129500
0902306120,1905,2005,0,0,0,572,3,884,656,1540,0,1,1,3,7,0,0,0,0,240,77,129400
0902306130,1928,2005,0,1,141,548,3,689,689,1378,0,0,2,3,7,1,1,2,360,0,0,161000
0902326060,1905,2000,0,0,0,482,3,1221,691,1912,0,0,2,3,7,1,1,2,672,0,25,163000
0902328040,1914,2001,0,0,0,742,3,742,742,1484,0,0,2,3,9,1,0,0,0,0,291,128000
0902330010,1872,1987,0,1,259,425,0,938,1215,2358,0,0,2,4,8,0,0,0,0,0,54,122000
0902401010,1926,1950,0,0,0,572,1,572,539,1111,0,0,1,2,5,1,1,1,288,0,0,116900
0902405070,1890,1999,0,0,0,1313,2,1313,1182,2495,0,0,2,5,10,1,1,2,342,0,299,184000
0902406020,1959,1959,164,1,200,784,2,984,0,984,1,0,1,2,5,0,1,1,308,0,0,110000
0902406090,1954,1954,335,0,0,1050,3,1050,745,1795,0,0,2,4,7,0,3,1,352,0,0,131500
0902427150,1958,2006,0,0,0,869,1,1093,0,1093,0,0,1,2,5,0,1,1,308,0,0,115500
0903201030,1928,1983,0,1,406,329,1,1143,0,1143,0,0,1,2,5,1,1,1,288,265,0,138000
0903204010,1945,1950,0,0,0,672,2,1195,473,1668,0,1,1,3,8,0,3,1,252,210,0,108000
0903204095,1930,1960,0,0,0,742,1,779,0,935,0,0,1,2,4,0,1,1,308,0,0,79500
0903206070,1935,1950,0,1,175,849,1,1144,594,1738,0,0,2,3,6,1,1,1,240,0,30,153000
0903225050,1924,1950,0,1,784,0,2,784,0,784,1,0,1,2,5,0,0,0,0,0,0,109500
0903225140,1941,2006,0,1,600,72,3,832,378,1210,0,0,1,3,6,0,1,1,240,0,0,124000
0903225160,1900,2000,0,0,0,554,3,736,554,1290,0,1,1,3,6,0,1,1,200,38,112,106900
0903226060,1940,1989,0,1,521,460,3,1014,658,1672,0,1,1,3,6,1,1,1,240,0,11,164900
0903226150,1924,2003,0,0,0,949,3,949,0,949,0,0,1,2,5,1,1,2,370,0,0,119000
0903227080,1929,1950,0,0,0,862,1,950,208,1158,0,0,1,3,5,1,2,1,208,0,0,120000
0903228040,1937,2000,0,1,201,462,3,825,672,1497,0,0,2,3,5,0,1,1,672,272,0,157000
0903228060,1939,1950,0,1,264,475,3,874,468,1342,0,0,2,2,7,1,1,1,240,0,0,105000
0903228090,1926,1950,0,0,0,992,3,1013,0,1013,0,0,1,3,6,0,1,1,160,0,0,113000
0903230110,1920,1997,0,1,68,497,1,565,651,1216,1,0,1,3,6,1,2,1,355,0,0,115000
0903231080,1929,1950,0,1,80,624,3,624,512,1136,0,0,1,2,6,0,1,1,336,0,365,123000
0903232090,1930,1992,0,0,0,1078,1,1128,445,1573,0,0,2,3,8,1,1,2,360,0,0,162900
0903233080,1939,1950,0,1,300,449,1,1245,764,2009,0,0,2,4,7,1,1,2,400,0,20,150000
0903234090,1923,1950,0,1,203,897,1,1226,676,1902,0,0,2,4,7,0,1,2,576,0,139,123500
0903234100,1931,1950,0,0,0,952,2,1022,752,1774,0,0,2,2,8,2,1,2,468,90,0,129900
0903235010,1920,1999,0,0,0,611,3,751,611,1362,0,0,2,3,6,0,1,2,502,0,0,128000
0903235100,1927,1950,0,0,0,520,0,520,0,520,0,0,1,1,4,0,1,1,240,49,0,68500
0903236010,1948,2001,0,1,336,295,1,1072,213,1285,1,0,1,2,6,0,1,1,240,0,0,127000
0903400180,1923,2000,0,0,0,833,2,1053,795,1848,0,1,1,4,8,1,1,2,370,0,0,207000
0903401020,1925,1950,0,1,329,697,3,1133,687,1820,1,0,2,4,8,0,1,1,240,0,100,184000
0903401030,1915,2004,0,0,0,810,3,1170,546,1716,0,0,2,4,8,0,1,2,672,0,195,162500
0903401050,1940,1982,0,1,399,484,2,988,517,1505,1,0,1,3,8,0,1,1,240,0,0,145000
0903425420,1918,2000,0,1,210,0,3,838,0,838,1,0,1,2,5,0,1,1,275,0,0,130000
0903426160,1910,1983,0,1,196,1046,2,1242,742,1984,0,0,2,5,8,0,1,1,360,64,0,160000
0903427090,1925,1996,0,0,0,588,0,833,833,1666,0,0,1,3,7,1,1,1,228,192,63,161000
0903429010,1910,1950,0,0,0,796,3,825,784,1609,0,0,1,3,7,0,1,1,228,0,182,127500
0903452025,1930,1950,0,0,0,768,1,768,0,768,0,0,1,1,4,0,1,2,440,0,0,93850
0903453050,1952,1952,0,1,372,396,1,768,768,1536,0,1,1,4,7,0,1,1,308,0,216,136000
0903454100,1938,1958,0,0,0,1272,1,1272,0,1969,0,0,2,4,9,1,1,2,400,0,34,141000
0903455030,1915,1978,0,0,0,880,2,880,428,1308,0,0,2,2,6,0,1,2,400,0,0,120000
0903455140,1925,1992,0,0,0,1040,2,1040,0,1040,0,0,1,2,5,0,1,2,320,0,132,127500
0903456130,1925,1950,0,1,121,647,1,788,448,1236,1,0,2,3,6,1,1,1,384,0,0,127000
0903458110,1920,1950,0,0,0,319,1,1035,371,1406,0,0,1,3,6,0,0,0,0,0,144,89500
0903475020,1955,1995,0,1,180,0,1,825,0,825,1,0,1,2,4,0,1,2,720,140,50,125000
0903476110,1920,1998,0,0,0,901,2,1088,110,1198,0,0,1,4,7,0,0,0,0,0,98,79900
0903481010,1912,1991,0,0,0,451,1,759,0,759,0,0,1,1,5,0,1,2,576,40,0,85000
0903484020,1906,1995,0,0,0,756,3,756,713,1469,0,0,1,3,7,0,1,1,216,57,0,135000
0904100020,1947,1993,0,0,0,1046,2,1054,0,1054,0,0,1,3,6,0,1,1,240,0,60,124000
0904100040,1968,1968,0,1,250,210,3,1211,0,1211,0,0,1,3,5,1,3,1,322,0,63,134000
0904100160,1948,1950,0,0,0,720,1,720,551,1271,0,0,2,4,7,1,3,1,312,0,0,135000
0904351280,1940,1999,0,1,351,112,2,808,547,1355,1,0,2,4,6,0,0,0,0,140,0,127500
0905100020,1963,1963,0,1,784,197,1,1075,0,1075,1,0,1,3,6,0,1,2,440,64,0,148000
0905102170,1965,1965,0,1,906,134,3,1040,0,1040,1,0,1,3,5,0,1,1,384,0,0,129500
0905103030,1978,1978,39,1,528,480,1,1096,0,1096,1,0,1,3,6,1,3,2,484,168,0,157500
0905104080,1966,1966,41,0,0,876,1,904,0,904,0,0,1,3,6,0,3,1,408,0,0,109900
0905104110,1967,2005,0,1,758,234,3,992,0,992,1,0,1,3,6,0,3,1,294,204,0,145000
0905104180,1967,2003,0,1,702,192,3,894,0,894,1,0,1,3,5,0,3,2,450,0,0,130000
0905107380,1967,1967,340,1,221,852,2,1073,0,1073,0,0,1,3,6,0,3,1,270,0,90,120000
0905108170,1984,1984,0,1,104,0,1,1126,0,1126,1,0,1,2,5,0,3,2,506,178,0,152000
0905200160,1959,1959,0,1,288,718,1,1006,0,1006,0,0,1,3,5,0,0,0,0,0,24,80000
